time,benzene
5.2695,0.346
5.286305555,0.367
5.303138889,0.355
5.319944444,0.311
5.33675,0.342
5.353583333,0.33
5.370388889,0.303
5.387222222,0.339
5.404027777,0.327
5.420833333,0.342
5.437666666,0.356
5.454472222,0.379
5.471305555,0.591
5.488138889,0.527
5.504944444,0.692
5.52175,0.625
5.538583333,0.625
5.555416666,0.727
5.572222222,0.536
5.589055555,0.545
5.605861111,0.598
5.622666666,0.755
5.6395,0.684
5.656305555,0.668
5.673138889,0.639
5.689944444,0.599
5.706777777,0.503
5.723583333,0.456
5.740416666,0.441
5.757222222,0.377
5.774055555,0.347
5.790861111,0.355
5.807666666,0.344
5.8245,0.352
5.841305555,0.339
5.858138889,0.314
5.874944444,0.42
5.891777777,0.436
5.908583333,0.432
5.925416666,0.455
5.942222222,0.409
5.959027777,0.396
5.975861111,0.421
5.992694444,0.433
6.0095,0.434
6.026305555,0.539
6.043138889,0.517
6.059944444,0.576
6.076777777,0.621
6.093583333,0.625
6.110416666,0.648
6.127222222,0.72
6.144027777,0.707
6.160861111,0.769
6.177666666,0.841
6.1945,0.867
6.211305555,0.798
6.228138889,0.878
6.244944444,1.023
6.261777777,0.927
6.278583333,0.96
6.295416666,0.894
6.312222222,0.932
6.329055555,0.887
6.345861111,0.886
6.362694444,0.795
6.3795,0.82
6.396305555,0.843
6.413138889,0.831
6.429972222,0.826
6.446777777,0.755
6.463611111,0.63
6.480416666,0.607
6.497222222,0.551
6.514055555,0.608
6.530861111,0.502
6.547694444,0.5
6.5645,0.452
6.581333333,0.423
6.598138889,0.43
6.614972222,0.406
6.631777777,0.377
6.648611111,0.359
6.665416666,0.348
6.682222222,0.395
6.699055555,0.371
6.715861111,0.351
6.732694444,0.415
6.749527777,0.398
6.766361111,0.419
6.783166666,0.355
6.799972222,0.301
6.816805555,0.288
6.833611111,0.293
6.850444444,0.29
6.86725,0.335
6.884083333,0.249
6.900888889,0.308
6.917694444,0.269
6.934527777,0.251
6.951361111,0.341
6.968166666,0.332
6.985,0.302
7.001805555,0.275
7.018638889,0.454
7.035444444,0.829
7.052277777,0.975
7.069083333,0.815
7.085916666,0.873
7.102722222,0.79
7.119555555,0.838
7.136361111,0.857
7.153194444,0.949
7.17,0.639
7.186833333,0.714
7.203638889,0.701
7.220472222,0.786
7.237277777,0.861
7.254111111,0.8
7.270916666,0.61
7.28775,0.568
7.304555555,0.45
7.321361111,0.398
7.338194444,0.299
7.355,0.294
7.371833333,0.283
7.388638889,0.285
7.405472222,0.241
7.422277777,0.253
7.439083333,0.188
7.455916666,0.192
7.472722222,0.199
7.489555555,0.241
7.506361111,0.233
7.523166666,0.284
7.54,0.258
7.556805555,0.242
7.573611111,0.252
7.590444444,0.24
7.60725,0.226
7.624083333,0.262
7.640888889,0.244
7.657722222,0.263
7.674527777,0.351
7.691361111,0.326
7.708194444,0.288
7.725,0.294
7.741805555,0.329
7.758638889,0.275
7.775444444,0.295
7.792277777,0.24
7.809083333,0.246
7.825916666,0.212
7.842722222,0.255
7.859555555,0.292
7.876361111,0.293
7.893194444,0.36
7.91,0.449
7.926833333,0.535
7.943638889,0.603
7.960444444,0.464
7.977277777,0.457
7.994083333,0.512
8.010916666,0.544
8.02775,0.539
8.044555555,0.584
8.061388889,0.459
8.078194444,0.574
8.095027777,0.547
8.111833333,0.376
8.128666666,0.312
8.145472222,0.202
8.162305555,0.223
8.179111111,0.216
8.195916666,0.207
8.21275,0.207
8.229583333,0.209
8.246388889,0.203
8.263194444,0.17
8.280027777,0.316
8.296833333,0.277
8.313666666,0.252
8.330472222,0.255
8.347305555,0.279
8.364111111,0.273
8.380944444,0.216
8.39775,0.233
8.414583333,0.215
8.431388889,0.215
8.448222222,0.22
8.465055555,0.201
8.481861111,0.205
8.498666666,0.207
8.5155,0.279
8.532333333,0.247
8.549138889,0.233
8.565972222,0.291
8.582777777,0.296
8.599611111,0.277
8.616416666,0.301
8.633222222,0.319
8.650055555,0.306
8.666861111,0.244
8.683694444,0.245
8.7005,0.245
8.717333333,0.266
8.734138889,0.26
8.750972222,0.452
8.767777777,0.301
8.784611111,0.361
8.801416666,0.269
8.818222222,0.256
8.835055555,0.204
8.851861111,0.335
8.868694444,0.275
8.885527777,0.318
8.902333333,0.285
8.919138889,0.218
8.935972222,0.201
8.952777777,0.228
8.969611111,0.226
8.986416666,0.331
9.00325,0.28
9.020055555,0.225
9.036861111,0.26
9.053694444,0.227
9.0705,0.208
9.087333333,0.203
9.104138889,0.17
9.120972222,0.188
9.137777777,0.172
9.154583333,0.18
9.171416666,0.199
9.188222222,0.191
9.205055555,0.2
9.221861111,0.181
9.238666666,0.191
9.2555,0.181
9.272305555,0.18
9.289138889,0.194
9.305944444,0.184
9.32275,0.219
9.339583333,0.205
9.356388889,0.244
9.373222222,0.253
9.390027777,0.234
9.406861111,0.232
9.423666666,0.311
9.4405,0.295
9.457305555,0.239
9.474138889,0.28
9.490972222,0.219
9.507777777,0.23
10.38238889,0.215
10.39919444,0.22
10.41602777,0.208
10.43283333,0.168
10.44966666,0.219
10.46647222,0.179
10.48330555,0.185
10.50011111,0.189
10.51694444,0.158
10.53375,0.167
10.55058333,0.171
10.56738889,0.155
10.58422222,0.179
10.60102777,0.193
10.61783333,0.26
10.63466666,0.19
10.65147222,0.186
10.66830555,0.167
10.68511111,0.177
10.70191666,0.152
10.71875,0.212
10.73555555,0.173
10.75238889,0.153
10.76919444,0.165
10.78602777,0.188
10.80283333,0.186
10.81963889,0.178
10.83647222,0.16
10.85327777,0.173
10.87011111,0.184
10.88694444,0.176
10.90375,0.258
10.92058333,0.198
10.93741666,0.165
10.95422222,0.203
10.97105555,0.171
10.98788889,0.169
11.00469444,0.172
11.02152777,0.195
11.03836111,0.172
11.05516666,0.182
11.072,0.141
11.08883333,0.156
11.10566666,0.211
11.12247222,0.191
11.13930555,0.221
11.15613889,0.209
11.17294444,0.202
11.18977777,0.202
11.20661111,0.225
11.22341666,0.237
11.24025,0.239
11.25708333,0.206
11.27391666,0.24
11.29072222,0.19
11.30755555,0.204
11.32438889,0.178
11.34119444,0.188
11.35802777,0.406
11.37486111,0.181
11.39166666,0.252
11.4085,0.24
11.42533333,0.241
11.44216666,0.279
11.45897222,0.232
11.47580555,0.275
11.49263889,0.26
11.50944444,0.263
11.52627777,0.286
11.54311111,0.279
11.55991666,0.267
11.57675,0.239
11.59355555,0.264
11.61038889,0.198
11.62722222,0.279
11.64402777,0.191
11.66086111,0.2
11.67769444,0.239
11.69452777,0.208
11.71133333,0.231
11.72816666,0.241
11.745,0.244
11.76183333,0.227
11.77866666,0.215
11.79547222,0.218
11.81230555,0.222
11.82913889,0.265
11.84594444,0.237
11.86277777,0.259
11.87961111,0.285
11.89641666,0.58
11.91325,0.334
11.93008333,0.252
11.94691666,0.416
11.96372222,0.287
11.98055555,0.224
11.99736111,0.204
12.01419444,0.259
12.03102777,0.212
12.04783333,0.222
12.06466666,0.229
12.0815,0.24
12.09830555,0.255
12.11513889,0.251
12.13197222,0.215
12.14877777,0.238
12.16561111,0.242
12.18244444,0.28
12.19927777,0.208
12.21608333,0.26
12.23291666,0.215
12.24975,0.242
12.26655555,0.274
12.28338889,0.264
12.30022222,0.228
12.31705555,0.252
12.33386111,0.252
12.35069444,0.25
12.36752777,0.243
12.38433333,0.242
12.40116666,0.247
12.41797222,0.249
12.43480555,0.232
12.45163889,0.272
12.46847222,0.272
12.48530555,0.27
12.50211111,0.252
12.51894444,0.251
12.53577777,0.241
12.55258333,0.272
12.56941666,0.259
12.58625,0.244
12.60308333,0.27
12.61988889,0.272
12.63672222,0.273
12.65355555,0.26
12.67038889,0.308
12.68719444,0.281
12.70402777,0.269
12.72086111,0.263
12.73766666,0.213
12.7545,0.227
12.77133333,0.247
12.78813889,0.232
12.80497222,0.228
12.82177777,0.301
12.83861111,0.187
12.85544444,0.231
12.87227777,0.232
12.88908333,0.279
12.90591666,0.237
12.92272222,0.244
12.93955555,0.233
12.95638889,0.213
12.97319444,0.269
12.99002777,0.256
13.00686111,0.223
13.02369444,0.249
13.04052777,0.239
13.05733333,0.228
13.07416666,0.23
13.091,0.218
13.10780555,0.244
13.12463889,0.239
13.14147222,0.23
13.15830555,0.263
13.17511111,0.245
13.19194444,0.213
13.20875,0.204
13.22558333,0.205
13.24241666,0.253
13.25925,0.244
13.27605555,0.249
13.29288889,0.243
13.30972222,0.253
13.32652777,0.207
13.34338889,0.19
13.36019444,0.212
13.37702777,0.224
13.39383333,0.223
13.41066666,0.201
13.4275,0.225
13.44430555,0.23
13.46113889,0.216
13.47797222,0.266
13.49480555,0.21
13.51161111,0.217
13.52844444,0.221
13.54527777,0.209
13.56208333,0.209
13.57891666,0.208
13.59575,0.204
13.61258333,0.222
13.62938889,0.283
13.64622222,0.208
13.66305555,0.331
13.67988889,0.331
13.69669444,0.282
13.71352777,0.29
13.73033333,0.293
13.74716666,0.242
13.764,0.226
13.78083333,0.235
13.79763889,0.27
13.81447222,0.233
13.83130555,0.231
13.84811111,0.268
13.86494444,0.242
13.88177777,0.28
13.89861111,0.24
13.91541666,0.338
13.93225,0.255
13.94908333,0.232
13.96588889,0.24
13.98272222,0.24
13.99955555,0.247
14.01636111,0.23
14.03319444,0.258
14.05002777,0.249
14.06683333,0.268
14.08366666,0.29
14.1005,0.356
14.11730555,0.261
14.13413889,0.236
14.15097222,0.24
14.16777777,0.296
14.18461111,0.299
14.20144444,0.326
14.21825,0.375
14.23508333,0.344
14.25191666,0.316
14.26875,0.284
14.28555555,0.282
14.30238889,0.23
14.31922222,0.247
14.33602777,0.266
14.35286111,0.255
14.36969444,0.241
14.38652777,0.251
14.40333333,0.272
14.42016666,0.218
14.43697222,0.235
14.45380555,0.234
14.47063889,0.244
14.48744444,0.257
14.50427777,0.241
14.52108333,0.266
14.53791666,0.234
14.55475,0.249
14.57155555,0.264
14.58838889,0.225
14.60522222,0.188
14.62205555,0.244
14.63886111,0.218
14.65569444,0.227
14.67252777,0.206
14.68933333,0.224
14.70616666,0.246
14.72297222,0.222
14.73980555,0.263
14.75663889,0.24
14.77347222,0.203
14.79030555,0.231
14.80711111,0.224
14.82394444,0.249
14.84077777,0.253
14.85761111,0.225
14.87444444,0.222
14.89125,0.219
14.90808333,0.204
14.92491666,0.207
14.94172222,0.229
14.95855555,0.219
14.97538889,0.237
14.99219444,0.252
15.00902777,0.209
15.02586111,0.222
15.04269444,0.217
15.0595,0.236
15.07633333,0.262
15.09316666,0.173
15.11,0.216
15.12680555,0.227
15.14363889,0.199
15.16047222,0.213
15.17727777,0.287
15.19411111,0.234
15.21094444,0.246
15.22775,0.244
15.24458333,0.233
15.26141666,0.228
15.27822222,0.281
15.29505555,0.301
15.31188889,0.279
15.32872222,0.321
15.34552777,0.335
15.36236111,0.323
15.37919444,0.372
15.39602777,0.334
15.41283333,0.365
15.42966666,0.349
15.4465,0.305
15.46330555,0.313
15.48013889,0.315
15.49697222,0.301
15.51380555,0.275
15.53061111,0.278
15.54744444,0.319
15.56427777,0.323
15.58108333,0.292
15.59791666,0.301
15.61475,0.293
15.63158333,0.326
15.64838889,0.278
15.66522222,0.278
15.68205555,0.287
15.69888889,0.254
15.71569444,0.284
15.73252777,0.304
15.74936111,0.273
15.76616666,0.261
15.783,0.299
15.79980555,0.273
15.81663889,0.255
15.83347222,0.271
15.85030555,0.237
15.86711111,0.254
15.88394444,0.246
15.90077777,0.24
15.91761111,0.282
15.93441666,0.256
16.57377777,0.218
16.59061111,0.197
16.60741666,0.227
16.62427777,0.24
16.64108333,0.174
16.65791666,0.213
16.67472222,0.202
16.69155555,0.192
16.70838889,0.198
16.72519444,0.194
16.74202777,0.174
16.75886111,0.2
16.77569444,0.275
16.7925,0.234
16.80933333,0.241
16.82616666,0.19
16.84297222,0.185
16.85980555,0.206
16.87663889,0.163
16.89347222,0.181
16.91027777,0.152
16.92711111,0.172
16.94394444,0.172
16.96075,0.173
16.97758333,0.163
16.99438889,0.168
17.01122222,0.164
17.02805555,0.14
17.04488889,0.154
17.06172222,0.121
17.07852777,0.126
17.09536111,0.158
17.11219444,0.15
17.12902777,0.184
17.14586111,0.197
17.16269444,0.245
17.1795,0.218
17.19630555,0.196
17.21313889,0.184
17.22997222,0.236
17.24677777,0.222
17.26361111,0.198
17.28044444,0.179
17.29727777,0.192
17.31408333,0.228
17.33091666,0.188
17.82811111,0.208
17.84522222,0.212
17.86205555,0.213
17.87886111,0.251
17.89569444,0.173
17.91252777,0.178
17.92936111,0.169
17.94616666,0.092
17.963,0.14
17.97983333,0.146
17.99666666,0.129
18.01347222,0.146
18.03027777,0.084
18.04711111,0.129
18.06394444,0.117
18.08075,0.07
18.09755555,0.1
18.11438889,0.123
18.13119444,0.154
18.14802777,0.13
18.16486111,0.182
18.18166666,0.128
18.1985,0.135
18.21530555,0.162
18.23213889,0.18
18.24894444,0.109
18.26577777,0.076
18.28258333,0.1
18.29938889,0.098
18.31622222,0.108
18.33302777,0.093
18.34986111,0.086
18.36666666,0.089
18.3835,0.078
18.40030555,0.119
18.41713889,0.077
18.43394444,0.087
18.45077777,0.076
18.46758333,0.084
18.48438889,0.093
18.50122222,0.076
18.51802777,0.093
18.53486111,0.077
18.55166666,0.093
18.56847222,0.076
18.58530555,0.081
18.60211111,0.109
18.61894444,0.103
18.63575,0.081
18.65255555,0.142
18.66938889,0.136
18.68619444,0.142
18.70302777,0.154
18.71983333,0.107
18.73663889,0.094
18.75347222,0.082
18.77027777,0.131
18.78711111,0.075
18.80391666,0.078
18.82075,0.063
18.83755555,0.109
18.85438889,1.206
18.87119444,1.579
18.88802777,0.992
18.90483333,0.412
18.92166666,0.402
18.93847222,0.357
18.95530555,0.127
18.97211111,0.112
18.98894444,0.084
19.00575,0.062
19.02258333,0.081
19.03938889,0.085
19.05622222,0.078
19.07302777,0.062
19.08986111,0.079
19.10666666,0.086
19.12347222,0.114
19.14030555,0.094
19.15711111,0.084
19.17394444,0.076
19.19075,0.074
19.20758333,0.074
19.22438889,0.077
19.24122222,0.067
19.25802777,0.067
19.27486111,0.057
19.29166666,0.085
19.3085,0.083
19.32530555,0.072
19.34213889,0.039
19.35894444,0.081
19.37575,0.095
19.39258333,0.068
19.40938889,0.059
19.42622222,0.058
19.44302777,0.067
19.45986111,0.063
19.47666666,0.047
19.49347222,0.066
19.51030555,0.056
19.52711111,0.064
19.54394444,0.068
19.56075,0.061
19.57758333,0.072
19.59438889,0.098
19.61122222,0.133
19.62802777,0.226
19.64486111,0.216
19.66169444,0.231
19.6785,0.328
19.69533333,0.348
19.71213889,0.321
19.72897222,0.272
19.74577777,0.371
19.76258333,0.356
19.77941666,0.303
19.79625,0.222
19.81305555,0.193
19.82988889,0.197
19.84669444,0.329
19.86352777,0.145
19.88033333,0.203
19.89716666,0.223
19.91397222,0.166
19.93080555,0.137
19.94761111,0.277
19.96444444,0.314
19.98125,0.158
19.99808333,0.165
20.01488889,0.344
20.03172222,0.18
20.04852777,0.45
20.06536111,0.262
20.08216666,0.224
20.099,0.161
20.11580555,0.276
20.13263889,0.419
20.14944444,0.383
20.16625,0.224
20.18308333,0.247
20.19988889,0.182
20.21672222,0.226
20.23352777,0.248
20.25036111,0.274
20.26716666,0.31
20.284,0.261
20.30080555,0.155
20.31763889,0.224
20.33444444,0.222
20.35127777,0.212
20.36808333,0.254
20.38491666,0.297
20.40172222,0.236
20.41852777,0.121
20.43536111,0.124
20.45219444,0.122
20.469,0.135
20.48580555,0.115
20.50263889,0.15
20.51944444,0.119
20.53627777,0.155
20.55308333,0.146
20.56991666,0.126
20.58672222,0.152
20.60352777,0.172
20.62036111,0.137
20.63716666,0.143
20.654,0.181
20.67080555,0.191
20.68761111,0.186
20.70444444,0.204
20.72125,0.136
20.73808333,0.189
20.75488889,0.182
20.77172222,0.197
20.78852777,0.237
20.80533333,0.251
20.82216666,0.24
20.83897222,0.204
20.85580555,0.145
20.87261111,0.131
20.88944444,0.083
20.90625,0.107
20.92305555,0.083
20.93988889,0.097
20.95669444,0.121
20.97352777,0.148
20.99033333,0.253
21.00716666,0.278
21.02397222,0.377
21.04080555,0.421
21.05761111,0.36
21.07444444,0.461
21.09125,0.241
21.10805555,0.301
21.12488889,0.223
21.14169444,0.203
21.15852777,0.231
21.17536111,0.224
21.19216666,0.223
21.20897222,0.236
21.22580555,0.2
21.24261111,0.188
21.25944444,0.162
21.27625,0.174
21.29308333,0.191
21.30988889,0.155
21.32672222,0.178
21.34352777,0.192
21.36036111,0.189
21.37716666,0.224
21.394,0.244
21.41080555,0.217
21.42763889,0.186
21.44444444,0.166
21.46127777,0.215
21.47808333,0.208
21.49488889,0.212
21.51172222,0.216
21.52855555,0.202
21.54536111,0.229
21.56219444,0.313
21.579,0.3
21.59583333,0.305
21.61263889,0.308
21.62947222,0.38
21.64630555,0.415
21.66311111,0.404
21.67991666,0.521
21.69675,0.529
21.71355555,1.48
21.73038889,2.99
21.74719444,2.354
21.76402777,1.821
21.78083333,0.693
21.79763889,0.248
21.81447222,0.195
21.83127777,0.205
21.84811111,0.212
21.86491666,0.263
21.88172222,0.273
21.89855555,0.2
21.91536111,0.209
21.93219444,0.217
21.949,0.172
21.96583333,0.155
21.98263889,0.146
21.99947222,0.158
22.01627777,0.167
22.03308333,0.168
22.04991666,0.186
22.06672222,0.156
22.08352777,0.161
22.10036111,0.197
22.11716666,0.306
22.134,0.262
22.15080555,0.204
22.16761111,0.172
22.18444444,0.15
22.20125,0.142
22.21808333,0.123
22.23488889,0.122
22.25172222,0.13
22.26852777,0.099
22.28533333,0.15
22.30216666,0.142
22.31897222,0.128
22.33580555,0.136
22.35261111,0.14
22.36944444,0.161
22.38625,0.15
22.40308333,0.157
22.41988889,0.138
22.43672222,0.136
22.45352777,0.129
22.47036111,0.623
22.48716666,0.524
22.504,0.325
22.52080555,0.257
22.53763889,0.254
22.55444444,0.185
22.57127777,0.289
22.58808333,0.348
22.60491666,0.256
22.62172222,0.161
22.63855555,0.164
22.65536111,0.125
22.67219444,0.151
22.689,0.22
22.70583333,0.148
22.72263889,0.16
22.73947222,0.162
22.75627777,0.166
22.77311111,0.354
22.78991666,0.169
22.80675,0.178
22.82355555,0.173
22.84038889,0.157
22.85719444,0.157
22.874,0.169
22.89083333,0.148
22.90763889,0.16
22.92447222,0.128
22.94127777,0.197
22.95811111,0.185
22.97491666,0.163
22.99172222,0.227
23.00855555,0.17
23.02538889,0.218
23.04219444,0.199
23.05902777,0.207
23.07583333,0.14
23.09266666,0.175
23.10947222,0.163
23.12630555,0.211
23.14311111,0.227
23.15991666,0.208
23.17675,0.221
23.19358333,0.235
23.21038889,0.25
23.22722222,0.231
23.24402777,0.217
23.26086111,0.213
23.27766666,0.232
23.2945,0.176
23.31130555,0.176
23.32811111,0.18
23.34494444,0.193
23.36177777,0.203
23.37858333,0.173
23.39541666,0.302
23.41222222,0.298
23.42905555,0.326
23.44586111,0.233
23.46269444,0.226
23.4795,0.233
23.49633333,0.246
23.51313889,0.186
23.52997222,0.195
23.54677777,0.165
23.56361111,0.191
23.58041666,0.186
23.59725,0.153
23.61405555,0.181
23.63088889,0.156
23.64769444,0.163
23.6645,0.142
23.68133333,0.145
23.69813889,0.159
23.71497222,0.257
23.73177777,0.31
23.74858333,0.294
23.76541666,0.225
23.78222222,0.275
23.79902777,0.294
23.81586111,0.227
23.83266666,0.247
23.8495,0.271
23.86630555,0.271
23.88313889,0.402
23.89994444,0.235
23.91677777,0.233
23.93358333,0.148
23.95041666,0.196
23.96722222,0.226
23.98405555,0.221
0.000861111,0.232
0.017666666,0.229
0.0345,0.182
0.051305555,0.196
0.068138889,0.172
0.084944444,0.185
0.101777777,0.205
0.118583333,0.246
0.135416666,0.202
0.152222222,0.178
0.169055555,0.212
0.185861111,0.16
0.202694444,0.226
0.2195,0.219
0.236305555,0.205
0.253138889,0.234
0.269972222,0.225
0.286777777,0.264
0.303611111,0.212
0.320416666,0.262
0.33725,0.228
0.354055555,0.265
0.370888889,0.303
0.387694444,0.264
0.404527777,0.333
0.421333333,0.295
0.438166666,0.29
0.454972222,0.308
0.471777777,0.325
0.488611111,0.296
0.505416666,0.31
0.52225,0.282
0.539055555,0.321
0.555888889,0.285
0.572694444,0.29
0.5895,0.295
0.606333333,0.31
0.623138889,0.315
0.639944444,0.3
0.656777777,0.272
0.673583333,0.307
0.690416666,0.244
0.707222222,0.215
0.724055555,0.223
0.740888889,0.201
0.757694444,0.165
0.7745,0.192
0.791333333,0.175
0.808138889,0.17
0.824972222,0.164
0.841777777,0.149
0.858611111,0.222
0.875416666,0.184
0.89225,0.226
0.909055555,0.255
0.925888889,0.18
0.942694444,0.169
0.959527777,0.156
0.976333333,0.179
0.993138889,0.154
1.009972222,0.159
1.026777777,0.159
1.043611111,0.152
1.060416666,0.294
1.077222222,0.212
1.094055555,0.159
1.110861111,0.153
1.127694444,0.144
1.1445,0.139
1.161305555,0.156
1.178138889,0.179
1.194944444,0.181
1.211777777,0.183
1.228583333,0.181
1.245416666,0.19
1.262222222,0.237
1.279027777,0.213
1.295861111,0.195
1.312666666,0.169
1.3295,0.17
1.346305555,0.186
1.363138889,0.153
1.379944444,0.15
1.39675,0.151
1.413583333,0.147
1.430388889,0.176
1.447222222,0.171
1.464027777,0.153
1.480861111,0.178
1.497694444,0.226
1.5145,0.21
1.531305555,0.224
1.548138889,0.209
1.564944444,0.211
1.581777777,0.24
1.598583333,0.213
1.615416666,0.227
1.632222222,0.198
1.649055555,0.224
1.665888889,0.212
1.682694444,0.199
1.6995,0.229
1.716333333,0.252
1.733166666,0.229
1.749972222,0.26
1.766805555,0.264
1.783611111,0.261
1.800416666,0.283
1.81725,0.391
1.834055555,0.284
1.850888889,0.315
1.867694444,0.295
1.884527777,0.258
1.901333333,0.323
1.918166666,0.262
1.934972222,0.289
1.951805555,0.288
1.968611111,0.618
1.985416666,0.319
2.00225,0.458
2.019055555,0.514
2.035888889,0.289
2.052694444,0.504
2.069527777,0.422
2.086333333,0.306
2.103166666,0.343
2.119972222,0.452
2.136805555,0.439
2.153611111,0.442
2.170416666,0.322
2.18725,0.184
2.204055555,0.132
2.220888889,0.159
2.237694444,0.146
2.254527777,0.143
2.271333333,0.158
2.288166666,0.17
2.304972222,0.141
2.321777777,0.184
2.338611111,0.249
2.355416666,0.276
2.37225,0.219
2.389055555,0.197
2.405888889,0.242
2.422694444,0.311
2.4395,0.41
2.456333333,0.415
2.473138889,0.436
2.489972222,0.436
2.506777777,0.405
2.523583333,0.395
2.540416666,0.424
2.557222222,0.444
2.574055555,0.503
2.590861111,0.459
2.607666666,0.526
2.6245,0.458
2.641305555,0.522
2.658138889,0.512
2.674944444,0.503
2.691777777,0.517
2.708583333,0.54
2.725416666,0.536
2.742222222,0.575
2.759027777,0.567
2.775861111,0.571
2.792694444,0.545
2.8095,0.584
2.826305555,0.586
2.843138889,0.759
2.859972222,0.67
2.876777777,0.577
2.893611111,0.539
2.910416666,0.477
2.92725,0.536
2.944055555,0.521
2.960861111,0.625
2.977694444,0.564
2.9945,0.538
3.011333333,0.535
3.028138889,0.561
3.044972222,0.601
3.061777777,0.628
3.078583333,0.653
3.095416666,0.683
3.112222222,0.667
3.129055555,0.685
3.145861111,0.634
3.162694444,0.738
3.1795,0.713
3.196333333,0.699
3.213166666,0.666
3.229972222,0.675
3.246805555,0.714
3.263611111,0.707
3.280416666,0.658
3.29725,0.695
3.314055555,0.67
3.330888889,0.682
3.347694444,0.632
3.364527777,0.619
3.381333333,0.598
3.398166666,0.57
3.414972222,0.692
3.431805555,0.645
3.448611111,0.572
3.465444444,0.575
3.48225,0.679
3.499083333,0.553
3.515888889,0.563
3.532722222,0.541
3.549527777,0.508
3.566361111,0.517
3.583166666,0.518
3.599972222,0.582
3.616805555,0.622
3.633611111,0.684
3.650444444,0.721
3.66725,0.594
3.684083333,0.584
3.700888889,0.555
3.717722222,0.504
3.734527777,0.495
3.751361111,0.526
3.768166666,0.517
3.784972222,0.543
3.801805555,0.533
3.818611111,0.559
3.835444444,0.704
3.85225,0.912
3.869083333,0.916
3.885888889,0.941
3.902694444,0.986
3.919527777,0.925
3.936333333,1.06
3.953166666,1.063
3.969972222,0.988
3.986805555,1.043
4.003611111,1.025
4.020444444,1.035
4.03725,1.071
4.054083333,0.775
4.070888889,0.659
4.087694444,0.545
4.104527777,0.632
4.121333333,0.572
4.138166666,0.712
4.154972222,0.57
4.171805555,0.605
4.188611111,0.741
4.205416666,0.652
4.22225,0.768
4.239055555,0.901
4.255888889,0.75
4.272694444,0.821
4.289527777,0.756
4.306333333,0.749
4.323166666,0.697
4.339972222,0.705
4.356805555,0.632
4.373611111,0.56
4.390444444,0.686
4.40725,0.596
4.424083333,0.945
4.440888889,0.598
4.457722222,0.553
4.474527777,0.651
4.491361111,0.639
4.508166666,0.664
4.525,0.686
4.541805555,0.71
4.558611111,0.668
4.575444444,0.649
4.59225,0.604
4.609083333,0.659
4.625888889,0.671
4.642694444,0.529
4.659527777,0.617
4.676333333,0.633
4.693166666,0.569
4.709972222,0.57
4.726805555,0.568
4.743611111,0.567
4.760444444,0.652
4.777277777,0.594
4.794083333,0.585
4.810888889,0.517
4.827722222,0.49
4.844527777,0.47
4.861361111,0.455
4.878166666,0.43
4.894972222,0.488
4.911805555,0.478
4.928611111,0.531
4.945444444,0.507
4.96225,0.55
4.979083333,0.539
4.995888889,0.433
5.012694444,0.344
5.029527777,0.408
5.046333333,0.479
5.063166666,0.672
5.079972222,0.717
5.096805555,0.548
5.113611111,0.497
5.130444444,0.528
5.14725,0.553
5.164083333,0.573
5.180888889,0.523
5.197694444,0.628
5.214527777,0.498
5.231333333,0.598
5.248166666,0.506
5.264972222,0.575
5.281805555,0.59
5.298611111,0.529
5.315444444,0.477
5.33225,0.556
5.349083333,0.455
5.365888889,0.549
5.382722222,0.62
5.399527777,0.621
5.416361111,0.638
5.433166666,0.689
5.449972222,0.612
5.466805555,0.511
5.483611111,0.536
5.500444444,0.605
5.51725,0.567
5.534083333,0.562
5.550888889,0.632
5.567694444,0.536
5.584527777,0.476
5.601333333,0.498
5.618166666,0.545
5.634972222,0.551
5.651805555,0.705
5.668611111,0.625
5.685444444,0.709
5.70225,0.724
5.719083333,0.726
5.735888889,0.673
5.752722222,0.697
5.769527777,0.775
5.786361111,0.795
5.803166666,0.919
5.819972222,0.853
5.836805555,0.812
5.853638889,0.926
5.870444444,0.585
5.88725,0.581
5.904083333,0.665
5.920888889,2.444
5.937722222,0.38
5.954527777,0.34
5.971333333,0.246
5.988166666,0.33
6.004972222,0.346
6.021805555,0.376
6.038611111,0.417
6.055416666,0.459
6.07225,0.437
6.089055555,0.513
6.105888889,0.616
6.122694444,0.667
6.1395,0.762
6.156333333,0.75
6.173138889,0.923
6.189972222,0.787
6.206777777,0.612
6.223611111,0.406
6.240416666,0.367
6.257222222,0.485
6.274055555,0.436
6.290861111,0.521
6.307694444,0.414
6.3245,0.359
6.341333333,0.398
6.358138889,0.447
6.374972222,0.532
6.391777777,0.651
6.408611111,0.722
6.425416666,0.548
6.44225,0.47
6.459083333,0.416
6.475888889,0.408
6.492694444,0.459
6.509527777,0.605
6.526333333,0.573
6.543166666,0.541
6.559972222,0.557
6.576805555,0.516
6.593611111,0.581
6.610444444,0.703
6.62725,0.6
6.644055555,0.619
6.660888889,0.606
6.677694444,0.741
6.694527777,0.574
6.711333333,0.89
6.728166666,0.703
6.744972222,0.875
6.761805555,0.849
6.778611111,0.488
6.795444444,0.485
6.81225,0.372
6.829083333,0.405
6.845888889,0.401
6.862694444,0.469
6.879527777,0.591
6.896333333,0.579
6.913166666,0.626
6.929972222,0.74
6.946805555,0.684
6.963638889,0.818
6.980444444,0.856
6.99725,1.1
7.014083333,0.86
7.030888889,0.716
