"D36TFL5","D36TFL12","D36TFL18","currstat","PWTYCRD","AGE","ACCOMP","B14CODE","B15CODE","B17CODE","AGE_ENT","D12WG1","D12WG2","D12WG3","D12WG4","BLWAGE","C09WEEKS","AYUDAPUB","CROP","D50MTCOD","D51MTCOD","D38BFMT","Birth_State","AGEFRSTFW","ChildOtherIndg","ChildOtherNOIndg","AdultOtherIndg","AdultOtherNOIndg","CROWDED1","CROWDED2","ABWEEKS","EMPLOYED","D04","D05","D06","D07","D08","D13","D20","D21A","D21B","D21C","D21D","D21F","D22","D23","D26","D27","D28","D29A","D29B","D29C","D29D","D29E","D29F","D33A","D35","D37","D38","D39A","E04","E02","A05","A07","A10","A09","B03A","B03B","B03D","B03E","B03F","B03J","B07","B08","B01","A08","B10","B11","B12","B16","B17","B18","D02","D03","D01","D11","D21E","D24","D36A1","D36A11","D36A12","D37A","D38A","E01","A15","A15A","A15B","A15C","A16A","A16B","A16C","A17A","A17B","A17C","A18A","A18B","A18C","B02","B03C","B03G","B03H","B03I","B04A","B04D","B04F","B04J","B04K","B04L","B04N","B13","A11","C10","D61","D62","D63","D50","D52","D30","D36A13","D36A14","A20A","A20B","A20C","A21a","A21b","A21cX","A22cx","A23a1","A23a2","A23a3","A23a4","A23a5","A23a6","A23b1","A23b2","A23b3","A23b4","A23b5","A23b6","A23c1","A23c2","A23c3","A23c4","A23c5","A23c6","D34a","A21c2","A23a7","A24a","A24b","B20a","B20b","B20c","B20d","B20e","B20f","B20z","B21a","B21b","B21c","B21d","B21e","B21f","B21z","B22b","B22c","B22d","B22e","B22f","B22z","B23b","B23c","B23d","B23e","B23f","B23z","B24","B26a","B26b","B27a","B27b","D54a","D54b","D54c","D54f","D21G","A08month","C12Border","FY","ANYNMS","FWID"
NA,NA,NA,4,0.645547603781874,42,1,NA,NA,TRUE,28,9,NA,NA,NA,0,5,1,2,TRUE,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,48,389,432,2,48,NA,0,NA,NA,NA,NA,NA,1,0,0,5,TRUE,0,0,0,1,FALSE,FALSE,12,TRUE,1,NA,3,FALSE,TRUE,2,3,3,9,0,0,1,0,0,0,2,2,2,2000,2000,14,FALSE,TRUE,TRUE,TRUE,NA,NA,TRUE,1,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,8,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,2014,FALSE,20140011
NA,NA,NA,1,0.734911824830347,38,0,NA,NA,NA,NA,9,NA,NA,NA,0,9,0,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,36,290,325,2,36,NA,1,0,1,0,0,0,0,0,1,2,TRUE,0,0,1,0,FALSE,FALSE,11,TRUE,4,0,5,FALSE,TRUE,1,1,1,12,0,0,0,0,0,1,4,4,7,NA,2010,4,TRUE,NA,NA,NA,36,300,TRUE,1,FALSE,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA,TRUE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE,2014,FALSE,20140012
NA,NA,NA,1,1.12333854581192,22,1,NA,NA,NA,NA,8.5,NA,NA,NA,0,0.285714285714286,0,3,TRUE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,40,272,340,2,40,NA,0,NA,NA,NA,NA,NA,1,7,1,2,FALSE,NA,NA,NA,NA,NA,NA,12,TRUE,4,2,5,TRUE,TRUE,2,1,1,12,0,0,0,0,0,0,4,4,7,NA,2010,4,NA,NA,NA,NA,40,300,TRUE,1,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,8,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,FALSE,2014,FALSE,20140013
NA,NA,NA,2,0.102925681580307,57,1,NA,NA,TRUE,16,9.85000038146973,NA,NA,NA,0,0.571428571428571,0,3,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,60,541,595,2,60,NA,1,1,0,0,0,0,1,7,1,11,FALSE,NA,NA,NA,NA,NA,NA,11,TRUE,1,NA,3,FALSE,TRUE,2,3,3,6,0,0,0,0,0,0,2,2,2,1973,1973,42,FALSE,TRUE,TRUE,TRUE,NA,NA,TRUE,1,FALSE,FALSE,NA,NA,NA,TRUE,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,TRUE,NA,NA,FALSE,NA,NA,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2014,FALSE,20140014
NA,NA,NA,1,0.570775444570072,41,0,NA,NA,NA,NA,9.31999969482422,NA,NA,NA,0,0.714285714285714,0,2,TRUE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,40,340,373,2,40,NA,0,NA,NA,NA,NA,NA,1,7,1,1,TRUE,0,0,1,0,FALSE,FALSE,12,TRUE,1,NA,3,TRUE,TRUE,1,1,1,12,0,0,1,0,0,0,4,4,3,NA,2014,1,TRUE,NA,NA,NA,40,950,FALSE,1,NA,TRUE,NA,NA,NA,TRUE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,8,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,1,TRUE,NA,TRUE,NA,TRUE,TRUE,TRUE,FALSE,NA,NA,FALSE,2014,FALSE,20140015
NA,NA,NA,1,0.902245493752261,24,1,NA,NA,NA,NA,NA,NA,NA,15,0,NA,0,3,TRUE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,18,258,600,2,42,NA,1,0,0,0,1,0,1,1,1,7,FALSE,NA,NA,NA,NA,NA,NA,12,TRUE,1,NA,3,TRUE,TRUE,2,1,1,16,0,0,0,0,1,1,4,4,7,NA,2007,7,TRUE,NA,NA,NA,24,360,TRUE,4,FALSE,TRUE,NA,NA,NA,TRUE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,97,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,1,TRUE,NA,TRUE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,2014,FALSE,20140016
NA,NA,NA,1,0.380025579254136,47,0,NA,NA,NA,NA,12,NA,NA,NA,0,0.571428571428571,0,3,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0,1,40,570,780,3,80,NA,1,0,0,0,1,0,1,7,1,3,TRUE,0,0,1,0,FALSE,FALSE,11,TRUE,1,NA,3,FALSE,TRUE,1,1,1,13,0,0,1,0,1,1,4,4,7,NA,2004,8,TRUE,NA,NA,NA,40,400,TRUE,1,FALSE,TRUE,NA,NA,NA,TRUE,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,TRUE,NA,NA,TRUE,NA,NA,4,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,97,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,1,TRUE,NA,TRUE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE,2014,TRUE,20140017
NA,NA,NA,1,1.5674744034847,60,0,NA,NA,TRUE,20,11,NA,NA,NA,0,24.4285714285714,0,1,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.28571428571429,1,40,740,880,3,80,NA,1,NA,NA,NA,NA,NA,1,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,11,TRUE,1,NA,1,TRUE,TRUE,1,3,3,6,1,0,0,0,0,0,2,2,2,1974,1975,15,TRUE,TRUE,TRUE,TRUE,40,300,TRUE,1,NA,TRUE,NA,NA,NA,TRUE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,6,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,2014,FALSE,20140018
NA,NA,NA,4,0.549893786514207,29,1,NA,NA,TRUE,14,9,NA,NA,NA,0,1.57142857142857,1,2,TRUE,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,36,300,330,2,36,NA,0,NA,NA,NA,NA,NA,7,7,0,1,TRUE,0,0,1,0,FALSE,FALSE,12,TRUE,4,0,3,FALSE,TRUE,2,3,3,6,0,0,0,0,0,0,2,2,2,1999,1999,16,FALSE,TRUE,TRUE,TRUE,NA,NA,TRUE,1,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,8,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,NA,TRUE,NA,NA,TRUE,NA,NA,TRUE,NA,NA,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,FALSE,2014,FALSE,20140019
NA,NA,NA,4,1.42969465406025,22,0,NA,NA,TRUE,20,7.80000019073486,NA,NA,NA,0,0.714285714285714,0,1,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.28571428571429,1,20,120,150,2,20,NA,0,NA,NA,NA,NA,NA,1,7,1,1,TRUE,NA,NA,NA,NA,NA,NA,10,TRUE,6,0,3,TRUE,TRUE,2,3,3,11,0,0,0,0,0,0,1,1,2,2012,2014,1,TRUE,TRUE,TRUE,TRUE,20,150,FALSE,1,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,7,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,8,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,FALSE,2014,FALSE,20140020
NA,NA,NA,4,0.236575367167183,31,0,NA,NA,TRUE,20,12,NA,NA,NA,0,5.42857142857143,0,2,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,40,900,1200,3,80,NA,1,0,1,0,0,0,0,0,0,11,FALSE,NA,NA,NA,NA,NA,NA,11,TRUE,1,NA,3,TRUE,TRUE,1,3,3,12,0,0,0,0,0,0,3,3,2,2002,2002,11,NA,TRUE,TRUE,TRUE,NA,NA,TRUE,1,FALSE,FALSE,NA,NA,NA,TRUE,NA,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA,TRUE,NA,NA,FALSE,NA,NA,1,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,NA,NA,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2014,FALSE,20140021
NA,NA,NA,4,0.543462253266635,42,0,NA,NA,TRUE,20,9,NA,NA,NA,0,3.71428571428571,0,2,TRUE,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,40,318,360,2,40,NA,0,NA,NA,NA,NA,NA,1,1,0,4,TRUE,0,0,0,1,FALSE,FALSE,12,TRUE,1,NA,3,FALSE,TRUE,1,3,3,6,0,0,0,0,0,0,2,1,2,1992,1992,23,FALSE,TRUE,TRUE,TRUE,NA,NA,TRUE,1,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,1,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,8,NA,NA,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,2014,TRUE,20140022
NA,NA,NA,4,0.47656488468675,40,1,NA,NA,TRUE,21,11,NA,NA,NA,0,3.85714285714286,0,1,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,70,550,770,2,70,NA,1,1,0,1,0,0,1,7,7,19,FALSE,NA,NA,NA,NA,NA,NA,10,TRUE,6,0,3,FALSE,TRUE,2,3,3,11,1,0,1,0,0,0,3,2,2,1995,1995,20,TRUE,TRUE,TRUE,TRUE,50,650,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2014,FALSE,20140023
NA,NA,NA,4,0.454945415371167,29,0,NA,NA,TRUE,15,7.75,NA,NA,NA,0,6.85714285714286,0,1,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,80,560,620,2,80,NA,1,1,0,0,0,0,1,1,0,4,FALSE,NA,NA,NA,NA,NA,NA,10,TRUE,2,NA,3,TRUE,TRUE,2,3,3,10,0,0,0,0,0,0,1,1,2,2000,2000,15,NA,TRUE,TRUE,TRUE,50,390,TRUE,1,FALSE,FALSE,NA,NA,NA,TRUE,NA,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,7,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,NA,NA,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2014,FALSE,20140024
NA,NA,NA,4,0.751871244793551,40,0,NA,NA,TRUE,20,9,NA,NA,NA,0,8.57142857142857,0,2,TRUE,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,45,330,405,2,45,NA,0,NA,NA,NA,NA,NA,1,1,0,20,TRUE,0,0,1,0,FALSE,FALSE,12,TRUE,8,0,3,FALSE,TRUE,1,3,3,6,0,0,0,0,0,0,1,1,2,1994,1994,20,FALSE,TRUE,TRUE,TRUE,NA,NA,TRUE,1,NA,TRUE,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,7,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,8,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,FALSE,2014,FALSE,20140025
NA,NA,NA,4,0.568165082960573,31,0,NA,NA,TRUE,19,NA,15,NA,NA,0,2.14285714285714,0,2,TRUE,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,44,531,603,2,44,1,0,NA,NA,NA,NA,NA,1,1,0,6,TRUE,0,0,0,0,TRUE,FALSE,12,TRUE,8,1,3,FALSE,TRUE,1,3,3,6,0,0,0,0,0,0,1,1,2,2002,2002,13,FALSE,TRUE,TRUE,TRUE,NA,NA,TRUE,2,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,7,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,8,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,2,TRUE,NA,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,2014,FALSE,20140026
NA,NA,NA,2,1.11752236245708,19,0,NA,NA,TRUE,18,8.39999961853027,NA,NA,NA,0,0.428571428571429,0,3,TRUE,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,60,903,1025,3,122,NA,0,NA,NA,NA,NA,NA,1,1,1,2,FALSE,NA,NA,NA,NA,NA,NA,12,TRUE,1,NA,3,FALSE,TRUE,1,6,6,12,0,0,0,0,0,0,2,2,4,2013,2013,2,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,1,NA,TRUE,NA,NA,NA,TRUE,NA,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,NA,TRUE,NA,NA,1,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,6,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,2014,FALSE,20140027
NA,NA,NA,4,0.180249843419828,34,1,NA,NA,TRUE,22,13,NA,NA,NA,0,0.571428571428571,1,2,TRUE,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,40,455,520,2,40,NA,0,NA,NA,NA,NA,NA,1,0,0,2,TRUE,0,0,1,0,FALSE,FALSE,12,TRUE,1,NA,3,TRUE,TRUE,2,3,3,8,0,0,0,0,0,0,1,1,2,2002,2002,13,FALSE,TRUE,TRUE,TRUE,NA,NA,TRUE,1,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,1,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,2014,FALSE,20140028
